2019-09-01 13:34:18.531 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 7584 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-09-01 17:43:56.226 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.229 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.241 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.243 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.248 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.279 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.300 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.323 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.346 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.370 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.406 [http-nio-8012-exec-6] INFO  com.payProject.manage.contorller.OrderContorller - 查询订单流水请求参数com.payProject.manage.entity.RunOrder@89bf1da[
  orderRunId=<null>
  orderId=<null>
  runStatus=<null>
  runType=<null>
  orderAccount=<null>
  runOrderAmount=<null>
  orderGenerationIp=<null>
  cardRunD=<null>
  cardNameRunD=<null>
  cardRunW=<null>
  cardNameRunW=<null>
  dealDescribe=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  id=<null>
  createTime=2019-09-01 17:43:56.0
  submitTime=2019-09-01 17:43:56.0
  submitSystem=PP
  status=1
]
2019-09-01 17:43:56.408 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_running_order 
2019-09-01 17:43:56.408 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:43:56.411 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.RunOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:43:56.412 [http-nio-8012-exec-6] INFO  com.payProject.manage.contorller.OrderContorller - 查询订单流水相应结果集com.payProject.config.common.PageResult@36b5d95e[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:43:56.413 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.655 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.706 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.706 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.707 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.707 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.710 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.713 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.734 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.737 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.770 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.776 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.798 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.819 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.819 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.819 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.859 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.890 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.932 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.955 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:56.981 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.015 [http-nio-8012-exec-6] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@758e4966[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 17:43:57.0
  submitTime=2019-09-01 17:43:57.0
  submitSystem=PP
  status=1
]
2019-09-01 17:43:57.017 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 17:43:57.017 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:43:57.019 [http-nio-8012-exec-6] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:43:57.019 [http-nio-8012-exec-6] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@23c733cd[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:43:57.020 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.059 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.097 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.098 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.099 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.101 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.102 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.105 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.126 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.129 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.149 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.155 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.156 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.177 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.177 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.181 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.210 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.232 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.254 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.278 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.301 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.327 [http-nio-8012-exec-7] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@59ba4c98[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 17:43:57.0
  submitTime=2019-09-01 17:43:57.0
  submitSystem=PP
  status=1
]
2019-09-01 17:43:57.329 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 17:43:57.329 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:43:57.329 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:43:57.330 [http-nio-8012-exec-7] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@7a055248[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:43:57.330 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.840 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.888 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.888 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.888 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.888 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.889 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.891 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:43:57.919 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
